dimension,n,avgDeg,alpha,ple,threads,seed,plot,TimeWeights,TimePositions,TimeBinary,TimePre,TimeEdges,TimeTotal,GenNumEdge,GenAvgDeg
1,32768,10,3,2.5,1,977,2,3.8033,1.3329,19.4944,2.1835,82.9695,110.277,164207,10.0224
1,32768,10,2.5,2.5,1,978,2,4.2839,1.3087,7.1792,2.0666,90.688,106.03,163368,9.97119
1,32768,10,2,2.5,1,979,2,3.731,1.3316,3.2807,2.2075,51.4584,62.5522,164402,10.0343
1,32768,10,inf,2.5,1,980,3,4.0028,1.3361,2.0559,2.1969,4.7044,14.7651,163586,9.9845
2,32768,10,inf,2.5,1,981,3,4.2783,1.9946,3.1842,2.2446,14.6949,26.905,163918,10.0048
3,32768,10,inf,2.5,1,982,3,3.7408,2.3523,25.1812,3.1161,60.8009,95.6945,164509,10.0408
4,32768,10,inf,2.5,1,983,3,3.7235,2.789,103.493,20.885,387.528,518.944,164341,10.0306
5,32768,10,inf,2.5,1,984,3,3.8623,3.3321,408.29,9.799,1347.54,1773.35,164431,10.0361
1,32768,10,inf,2.5,1,985,4,4.1405,1.3028,1.8012,2.1561,4.4609,14.3183,163804,9.9978
2,32768,10,inf,2.5,1,986,4,3.7802,2.1638,3.1128,2.24,14.3556,26.1436,164233,10.024
3,32768,10,inf,2.5,1,987,4,3.5724,2.2859,30.094,3.0093,61.0537,100.486,163488,9.97852
4,32768,10,inf,2.5,1,988,4,3.6137,2.7714,98.5629,6.3792,387.427,499.269,163848,10.0005
5,32768,10,inf,2.5,1,989,4,3.5265,3.2111,464.881,7.2194,1285.95,1765.4,164217,10.023
1,32768,10,inf,2.5,2,990,4,3.9402,1.4311,0.8636,1.9608,2.4395,11.1175,163638,9.98767
2,32768,10,inf,2.5,2,991,4,4.0487,1.8764,2.5952,2.3504,7.7204,19.097,163935,10.0058
3,32768,10,inf,2.5,2,992,4,3.6967,2.578,30.5711,3.0043,33.4016,73.7261,163565,9.98322
4,32768,10,inf,2.5,2,993,4,3.6568,2.7751,83.7524,6.3592,231.485,328.556,164199,10.0219
5,32768,10,inf,2.5,2,994,4,3.6625,3.239,443.06,7.0019,841.595,1299.11,164071,10.0141
1,32768,10,inf,2.5,3,995,4,3.8888,1.4863,4.6725,2.1862,2.291,14.9955,163852,10.0007
2,32768,10,inf,2.5,3,996,4,3.7945,1.8945,3.6958,2.2775,6.2354,18.3676,163917,10.0047
3,32768,10,inf,2.5,3,997,4,3.8762,2.3833,27.7338,3.0826,25.1451,62.6941,164603,10.0466
4,32768,10,inf,2.5,3,998,4,3.9879,2.8118,96.7092,6.1956,185.902,296.124,164237,10.0242
5,32768,10,inf,2.5,3,999,4,3.6791,3.5669,468.726,6.9374,649.632,1133.1,163736,9.99365
1,32768,10,inf,2.5,4,1000,4,5.0222,1.5439,2.5949,2.5303,1.4039,13.6376,163799,9.9975
2,32768,10,inf,2.5,4,1001,4,3.9319,1.9543,10.7284,2.5034,4.2505,23.8715,163419,9.9743
3,32768,10,inf,2.5,4,1002,4,4.0594,2.4385,26.4152,3.3772,19.4602,56.2575,163485,9.97833
4,32768,10,inf,2.5,4,1003,4,3.801,2.8721,91.9662,6.2724,133.847,239.306,163674,9.98987
5,32768,10,inf,2.5,4,1004,4,3.7519,3.6002,436.326,6.8503,497.642,948.774,164507,10.0407
1,32768,10,inf,2.5,5,1005,4,4.7337,1.7577,1.9887,2.0544,1.3909,12.4086,163818,9.99866
2,32768,10,inf,2.5,5,1006,4,3.7686,2.15,2.1904,2.6843,3.7037,14.9802,163873,10.002
3,32768,10,inf,2.5,5,1007,4,3.7691,2.4213,27.4648,3.0752,16.2079,53.4243,163938,10.006
4,32768,10,inf,2.5,5,1008,4,3.7742,2.8735,97.5797,6.3806,114.299,225.476,162999,9.94867
5,32768,10,inf,2.5,5,1009,4,3.7657,3.3419,451.088,6.8466,445.171,910.798,163412,9.97388
1,32768,10,inf,2.5,6,1010,4,3.8511,1.6381,1.83,2.0754,1.2609,11.141,164398,10.0341
2,32768,10,inf,2.5,6,1011,4,3.751,1.9404,3.1152,2.6393,3.3344,15.2613,164222,10.0233
3,32768,10,inf,2.5,6,1012,4,3.757,2.4191,34.0753,2.9919,14.1714,57.9025,163941,10.0062
4,32768,10,inf,2.5,6,1013,4,4.0325,2.8767,91.6805,6.4626,96.2899,201.91,164333,10.0301
5,32768,10,inf,2.5,6,1014,4,4.0074,3.3364,467.768,6.9867,393.401,876.103,163049,9.95172
1,32768,10,2,2.5,1,1015,5,4.647,1.594,3.4069,2.7298,51.5788,64.4615,164037,10.012
2,32768,10,2,2.5,1,1016,5,3.6596,1.9019,4.7676,2.7242,161.73,175.248,164758,10.056
3,32768,10,2,2.5,1,1017,5,3.9025,2.3212,8.6507,3.0413,731.789,750.198,164000,10.0098
4,32768,10,2,2.5,1,1018,5,3.8799,2.7326,15.0455,6.1983,3864.85,3893.24,162338,9.90833
5,32768,10,2,2.5,1,1019,5,3.6073,3.1726,67.1055,7.174,18195.7,18277.3,163854,10.0009
1,32768,10,2,2.5,2,1020,5,3.8503,1.4284,3.0474,2.2915,28.2111,39.3929,163850,10.0006
2,32768,10,2,2.5,2,1021,5,3.6917,1.913,3.9616,2.4936,91.3842,103.919,163137,9.95709
3,32768,10,2,2.5,2,1022,5,3.9736,2.3513,7.2942,3.0998,439.22,456.444,164077,10.0145
4,32768,10,2,2.5,2,1023,5,3.661,2.776,16.1521,6.3072,2474.28,2503.73,163610,9.98596
5,32768,10,2,2.5,2,1024,5,3.7032,3.2611,61.7114,7.308,12277.8,12354.3,163007,9.94916
1,32768,10,2,2.5,3,1025,5,4.2244,1.3393,2.7952,2.2238,22.3008,33.3895,164346,10.0309
2,32768,10,2,2.5,3,1026,5,4.1915,1.9056,9.2596,2.4905,69.6227,87.963,163310,9.96765
3,32768,10,2,2.5,3,1027,5,3.603,2.3477,6.233,3.4584,331.399,347.546,163218,9.96204
4,32768,10,2,2.5,3,1028,5,3.9962,2.7766,17.375,6.324,2011.31,2042.35,163788,9.99683
5,32768,10,2,2.5,3,1029,5,3.6642,3.2357,84.456,7.1944,9657.57,9756.68,163991,10.0092
1,32768,10,2,2.5,4,1030,5,4.1401,1.3347,6.2952,2.0804,15.2817,29.6381,164377,10.0328
2,32768,10,2,2.5,4,1031,5,3.7477,2.4027,3.788,2.5382,48.4124,61.3691,164314,10.0289
3,32768,10,2,2.5,4,1032,5,3.7685,2.3569,7.7882,3.0956,252.077,269.567,164119,10.017
4,32768,10,2,2.5,4,1033,5,3.7129,2.7793,14.9575,6.6291,1471.05,1499.7,163989,10.0091
5,32768,10,2,2.5,4,1034,5,3.7115,3.5808,116.843,6.9654,7470.3,7601.96,163895,10.0034
1,32768,10,2,2.5,5,1035,5,3.7964,1.6752,2.6327,2.2103,13.9599,24.7932,163295,9.96674
2,32768,10,2,2.5,5,1036,5,3.7709,1.9627,4.9543,2.8263,42.7195,56.7443,163437,9.9754
3,32768,10,2,2.5,5,1037,5,3.7742,2.6638,25.6228,3.4008,211.381,247.381,163792,9.99707
4,32768,10,2,2.5,5,1038,5,3.7691,2.8698,72.6484,6.2757,1257.01,1343.15,164296,10.0278
5,32768,10,2,2.5,5,1039,5,3.7704,3.341,47.0103,6.868,6745.72,6807.29,164252,10.0251
1,32768,10,2,2.5,6,1040,5,4.6646,1.5495,3.3113,2.1946,12.9452,25.179,164376,10.0327
2,32768,10,2,2.5,6,1041,5,3.7676,1.9479,4.9452,2.4946,37.1274,50.7729,162393,9.91168
3,32768,10,2,2.5,6,1042,5,3.7552,2.4037,10.3268,3.1509,191.358,211.521,164471,10.0385
4,32768,10,2,2.5,6,1043,5,4.0816,2.9402,19.0376,6.4217,1117.52,1150.57,164141,10.0184
5,32768,10,2,2.5,6,1044,5,4.0116,3.3174,105.557,7.3214,5993.65,6114.44,163177,9.95953
1,1024,10,inf,2.5,1,1045,0,0.1711,0.0575,0.0839,0.0793,0.1618,0.5713,5112,9.98438
1,1024,100,inf,2.5,1,1046,0,0.1572,0.0561,3.1573,0.0691,0.705,4.1624,51112,99.8281
1,2048,10,inf,2.5,1,1047,0,0.305,0.1057,0.1925,0.1484,0.3372,1.12,10318,10.0762
1,2048,100,inf,2.5,1,1048,0,0.3037,0.1057,3.7909,0.1368,1.0829,5.448,102231,99.835
1,4096,10,inf,2.5,1,1049,0,0.5806,0.179,1.6839,0.2648,0.5732,3.3497,20496,10.0078
1,4096,100,inf,2.5,1,1050,0,0.4763,0.1795,6.7446,0.2073,1.7285,9.3997,205330,100.259
1,4096,1000,inf,2.5,1,1051,0,0.4717,0.1679,100.933,0.1938,14.0026,115.835,2047913,999.958
1,8192,10,inf,2.5,1,1052,0,1.0328,0.3622,0.5723,0.4722,1.1442,3.7087,40913,9.98853
1,8192,100,inf,2.5,1,1053,0,0.9252,0.3585,12.136,0.4091,3.8242,17.7873,409514,99.979
1,8192,1000,inf,2.5,1,1054,0,0.9359,0.345,90.1005,0.6766,31.2678,123.459,4096381,1000.09
1,16384,10,inf,2.5,1,1055,0,2.2627,0.6558,1.2239,0.928,2.3253,7.6327,82099,10.0219
1,16384,100,inf,2.5,1,1056,0,1.8968,0.6492,24.121,1.3988,8.3182,36.6215,819185,99.9982
1,16384,1000,inf,2.5,1,1057,0,1.8319,0.6506,209.178,0.7323,73.5722,286.207,8198468,1000.79
1,32768,10,inf,2.5,1,1058,0,3.674,1.6371,2.1397,2.0962,4.5853,14.6078,163406,9.97351
1,32768,100,inf,2.5,1,1059,0,3.8019,1.3032,21.5352,1.8884,17.3705,46.3856,1639050,100.04
1,32768,1000,inf,2.5,1,1060,0,3.6999,1.3269,385.024,1.5276,163.682,555.745,16387232,1000.2
1,65536,10,inf,2.5,1,1061,0,7.6736,2.6727,4.1605,4.8148,9.3903,29.7323,328677,10.0304
1,65536,100,inf,2.5,1,1062,0,7.8802,2.6115,28.4699,4.026,35.0837,79.054,3273748,99.9069
1,65536,1000,inf,2.5,1,1063,0,7.2714,2.5865,460.023,3.2167,347.649,821.762,32767613,999.988
1,131072,10,inf,2.5,1,1064,0,15.1138,5.3811,5.46,11.5075,19.0664,58.4492,655678,10.0049
1,131072,100,inf,2.5,1,1065,0,14.739,5.1757,96.2958,8.6294,70.1402,196.993,6552351,99.9809
1,131072,1000,inf,2.5,1,1066,0,15.2927,5.5986,664.979,8.4437,420.605,1116.85,65537915,1000.03
1,262144,10,inf,2.5,1,1067,0,29.9172,11.1619,10.4765,24.4685,37.4016,117.657,1309868,9.9935
1,262144,100,inf,2.5,1,1068,0,29.2648,10.7441,257.68,20.4054,142.643,464.616,13103974,99.9754
1,262144,1000,inf,2.5,1,1069,0,29.2596,10.8117,1071.29,18.9853,876.563,2010.9,131074392,1000.02
1,524288,10,inf,2.5,1,1070,0,63.5228,21.8601,19.7756,54.541,77.4998,246.569,2617536,9.98511
1,524288,100,inf,2.5,1,1071,0,60.4707,21.7893,103.154,44.6302,284.461,522.547,26213380,99.9961
1,524288,1000,inf,2.5,1,1072,0,58.3143,21.165,2061.78,40.9016,1772.11,3962.21,262150281,1000.02
1,1048576,10,inf,2.5,1,1073,0,119.881,45.766,53.9061,168.592,158.096,568.74,5237779,9.99027
1,1048576,100,inf,2.5,1,1074,0,121.201,64.4884,174.855,120.17,580.084,1081.3,52437443,100.016
1,1048576,1000,inf,2.5,1,1075,0,118.156,64.7142,3655.77,101.525,3584.35,7544.71,524278243,999.981
1,32768,2,inf,2.5,1,1076,1,3.6972,1.4382,3.0497,3.5475,7.3029,19.5567,33387,2.03778
1,32768,4,inf,2.5,1,1077,1,4.4183,1.4701,1.9019,2.5484,5.1794,16.0418,65648,4.00684
1,32768,8,inf,2.5,1,1078,1,4.2694,1.4093,3.9212,2.303,4.442,16.8561,131577,8.03082
1,32768,16,inf,2.5,1,1079,1,4.0149,1.3463,2.8402,2.0795,4.8997,15.6805,262344,16.0122
1,32768,32,inf,2.5,1,1080,1,3.9745,1.3486,4.1239,1.7998,6.7056,18.4798,523447,31.9487
1,32768,64,inf,2.5,1,1081,1,3.9977,1.3644,6.3596,1.863,10.7853,24.8659,1048671,64.0058
1,32768,128,inf,2.5,1,1082,1,3.7473,1.3514,22.5025,1.7419,17.5412,47.6796,2095728,127.913
1,32768,256,inf,2.5,1,1083,1,3.742,1.3505,74.4408,1.8478,30.0229,111.875,4193530,255.953
1,32768,512,inf,2.5,1,1084,1,3.7899,1.6403,128.477,1.5931,83.4305,219.405,8387431,511.928
1,32768,1024,inf,2.5,1,1085,1,4.031,1.331,343.695,1.4906,157.857,508.873,16779861,1024.16
1,32768,2048,inf,2.5,1,1086,1,3.7546,1.4215,849.869,1.4544,298.147,1155.12,33559664,2048.32
1,32768,4096,inf,2.5,1,1087,1,4.1864,1.3105,2200.92,1.4828,552.379,2760.77,67107672,4095.93
1,32768,10,inf,2.5,1,1088,2,3.8586,1.4284,2.3708,2.0967,4.5245,14.7348,164313,10.0289
1,32768,10,5,2.5,1,1089,2,4.1832,1.4167,9.0449,2.2057,94.8694,112.227,163445,9.97589
1,32768,10,4.5,2.5,1,1090,2,3.7282,1.4234,8.5593,2.1431,98.1129,114.475,163193,9.96051
1,32768,10,4,2.5,1,1091,2,3.7194,1.4227,8.4494,2.5298,89.4304,106.046,164073,10.0142
1,32768,10,3.5,2.5,1,1092,2,3.9643,1.4298,8.9335,2.1459,87.6016,104.589,163992,10.0093
1,32768,10,3,2.5,1,1093,2,4.0677,1.3329,6.9584,2.2498,88.7722,104.218,163772,9.99585
1,32768,10,2.5,2.5,1,1094,2,3.7602,1.3338,23.903,2.2437,84.4967,116.536,164132,10.0178
1,32768,10,2,2.5,1,1095,2,3.7264,1.3338,3.5613,2.2944,50.4839,61.9051,164217,10.023
1,32768,10,inf,2.5,1,1096,3,3.9452,1.3384,1.8699,2.1273,4.538,14.317,164041,10.0123
2,32768,10,inf,2.5,1,1097,3,3.8851,2.2761,2.6616,2.2386,14.3926,25.9636,163605,9.98566
3,32768,10,inf,2.5,1,1098,3,3.7347,2.4635,34.3657,3.1007,60.7597,104.908,162905,9.94293
4,32768,10,inf,2.5,1,1099,3,3.7876,2.7813,63.0317,6.5256,386.154,462.804,163703,9.99164
5,32768,10,inf,2.5,1,1100,3,3.7834,3.3099,474.283,6.9764,1292.46,1781.34,163941,10.0062
1,32768,10,inf,2.5,1,1101,4,3.8368,1.5355,1.6,2.4023,4.692,14.5267,163365,9.97101
2,32768,10,inf,2.5,1,1102,4,3.7139,1.8689,2.1505,2.3174,14.3823,24.9242,164234,10.024
3,32768,10,inf,2.5,1,1103,4,3.5729,2.6142,28.4926,3.0382,60.588,98.7803,164494,10.0399
4,32768,10,inf,2.5,1,1104,4,3.6759,3.1193,86.599,6.1147,388.425,488.493,163720,9.99268
5,32768,10,inf,2.5,1,1105,4,3.9059,3.2273,446.96,6.8883,1286.45,1747.97,163957,10.0071
1,32768,10,inf,2.5,2,1106,4,4.2769,1.306,2.771,2.1555,2.4872,13.4753,164236,10.0242
2,32768,10,inf,2.5,2,1107,4,3.6893,2.3958,3.9944,2.4079,7.5928,20.5713,163833,9.99957
3,32768,10,inf,2.5,2,1108,4,4.1809,2.4223,37.2652,3.0845,33.6537,81.0806,163660,9.98901
4,32768,10,inf,2.5,2,1109,4,3.9708,2.7965,96.0144,6.3982,231.982,341.684,163316,9.96802
5,32768,10,inf,2.5,2,1110,4,3.662,3.2403,437.153,7.2208,844.329,1296.17,163255,9.96429
1,32768,10,inf,2.5,3,1111,4,3.8836,1.4336,1.5341,2.4097,2.0434,11.8062,164383,10.0331
2,32768,10,inf,2.5,3,1112,4,4.0283,2.0104,2.4552,2.3926,5.8486,17.2123,163701,9.99152
3,32768,10,inf,2.5,3,1113,4,3.9857,2.4969,28.3103,3.4277,25.351,64.0487,163489,9.97858
4,32768,10,inf,2.5,3,1114,4,3.6725,3.1318,80.7573,6.5252,186.533,281.154,163535,9.98138
5,32768,10,inf,2.5,3,1115,4,3.8942,3.2492,447.543,7.4722,648.54,1111.26,163637,9.98761
1,32768,10,inf,2.5,4,1116,4,3.7398,1.4252,1.701,2.1505,1.4938,11.0567,164534,10.0424
2,32768,10,inf,2.5,4,1117,4,4.1252,1.9932,2.8485,2.4538,4.2124,16.115,163719,9.99261
3,32768,10,inf,2.5,4,1118,4,4.0895,2.4441,28.5139,3.3929,18.8141,57.7716,163718,9.99255
4,32768,10,inf,2.5,4,1119,4,3.7148,2.8244,99.4037,6.4412,131.115,244.029,163406,9.97351
5,32768,10,inf,2.5,4,1120,4,4.0487,3.245,413.219,7.0046,512.424,940.543,163760,9.99512
1,32768,10,inf,2.5,5,1121,4,3.8748,1.3708,2.7803,2.4126,1.5472,12.4684,164255,10.0253
2,32768,10,inf,2.5,5,1122,4,3.7486,1.9409,2.9523,2.4616,3.9819,15.57,163563,9.98309
3,32768,10,inf,2.5,5,1123,4,3.7519,2.4138,19.2237,3.0162,16.3223,45.218,163549,9.98224
4,32768,10,inf,2.5,5,1124,4,4.197,2.861,87.9388,6.2117,113.669,215.401,163851,10.0007
5,32768,10,inf,2.5,5,1125,4,3.7524,3.5808,448.019,6.8661,454.579,917.375,163472,9.97754
1,32768,10,inf,2.5,6,1126,4,4.0622,1.3704,2.0745,2.08,1.165,11.2329,164174,10.0204
2,32768,10,inf,2.5,6,1127,4,3.7134,1.9538,2.5851,2.6509,3.2798,14.6736,164042,10.0123
3,32768,10,inf,2.5,6,1128,4,3.7542,2.4145,25.6918,3.014,14.0253,49.3829,163563,9.98309
4,32768,10,inf,2.5,6,1129,4,3.7565,2.8494,89.9437,6.0484,97.203,200.364,164001,10.0098
5,32768,10,inf,2.5,6,1130,4,3.7625,3.3304,443.385,6.8443,395.813,853.71,163700,9.99146
1,32768,10,2,2.5,1,1131,5,3.7825,1.3694,4.5492,2.2237,49.3826,61.7994,163434,9.97522
2,32768,10,2,2.5,1,1132,5,3.5928,1.8403,5.4326,2.6616,161.299,175.292,163718,9.99255
3,32768,10,2,2.5,1,1133,5,3.8762,2.2799,4.4564,3.0442,735.269,749.413,163724,9.99292
4,32768,10,2,2.5,1,1134,5,3.8976,2.708,17.6417,6.183,3894.8,3925.76,164185,10.0211
5,32768,10,2,2.5,1,1135,5,3.5766,3.1527,84.6743,7.1679,18117.4,18216.5,163290,9.96643
1,32768,10,2,2.5,2,1136,5,3.8011,1.389,18.5767,2.7965,35.0692,62.1259,164081,10.0147
2,32768,10,2,2.5,2,1137,5,3.6971,1.9475,17.7358,2.5586,88.3099,114.739,163662,9.98914
3,32768,10,2,2.5,2,1138,5,3.6007,2.3434,12.0311,3.1013,434.166,455.747,164374,10.0326
4,32768,10,2,2.5,2,1139,5,3.6629,2.7974,32.1489,6.6764,2469.46,2515.27,163775,9.99603
5,32768,10,2,2.5,2,1140,5,3.7147,3.2696,149.786,7.1922,12345.9,12510.4,163839,9.99994
1,32768,10,2,2.5,3,1141,5,3.8423,1.4586,2.7492,2.3694,21.6807,32.6219,164046,10.0126
2,32768,10,2,2.5,3,1142,5,3.8947,1.9088,6.7562,2.3931,71.9531,87.3949,164382,10.0331
3,32768,10,2,2.5,3,1143,5,3.6581,2.336,56.3126,3.0799,335.129,401.055,164560,10.0439
4,32768,10,2,2.5,3,1144,5,3.7161,2.7737,24.4439,6.2589,2009.58,2047.33,164110,10.0165
5,32768,10,2,2.5,3,1145,5,3.6597,3.2366,62.8577,6.8322,9492.98,9570.12,163320,9.96826
1,32768,10,2,2.5,4,1146,5,3.7584,1.4265,3.2561,2.5126,15.6722,27.1684,163497,9.97906
2,32768,10,2,2.5,4,1147,5,3.8024,1.9799,4.2634,2.5669,50.3407,63.4705,164097,10.0157
3,32768,10,2,2.5,4,1148,5,4.0552,2.4269,6.4947,3.083,250.566,267.136,164723,10.0539
4,32768,10,2,2.5,4,1149,5,4.0343,2.8532,61.1608,6.3184,1444.77,1519.69,164484,10.0393
5,32768,10,2,2.5,4,1150,5,3.8001,3.3781,149.536,6.9454,7433.52,7598.07,164252,10.0251
1,32768,10,2,2.5,5,1151,5,4.7365,1.5467,3.4425,2.5224,14.4863,27.2486,163831,9.99945
2,32768,10,2,2.5,5,1152,5,3.7613,2.2311,4.6206,2.5219,42.9446,56.5677,163594,9.98499
3,32768,10,2,2.5,5,1153,5,3.756,2.4278,11.4139,3.0622,213.861,235.035,164456,10.0376
4,32768,10,2,2.5,5,1154,5,3.7551,2.8517,40.3978,6.2891,1268.47,1322.34,164852,10.0618
5,32768,10,2,2.5,5,1155,5,3.7718,3.3165,140.553,6.8805,6762.58,6917.69,163778,9.99622
1,32768,10,2,2.5,6,1156,5,3.8072,1.3662,3.6013,2.2176,12.845,24.3543,164077,10.0145
2,32768,10,2,2.5,6,1157,5,3.7682,1.9548,7.065,2.7858,37.0427,53.1131,163596,9.98511
3,32768,10,2,2.5,6,1158,5,3.7524,2.4148,12.0992,3.0029,188.937,210.702,162827,9.93817
4,32768,10,2,2.5,6,1159,5,4.0005,2.8549,24.5936,6.5795,1112.34,1151.19,163438,9.97546
5,32768,10,2,2.5,6,1160,5,3.7533,3.3344,65.4826,6.7966,6104.56,6184.51,163583,9.98431
