[CSV]host,iter,algo,n,avgDeg,alpha,T,R,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]gluten,1,Embedder,21544,100,1,0.9,17.0422,165.107,175744,16.3149
[CSV]gluten,1,Embedder,46415,100,1,0.9,18.5773,357.199,382629,16.4873
[CSV]gluten,1,Embedder,100000,100,1,0.9,20.1124,784.484,848713,16.9743
[CSV]gluten,1,Embedder,215443,100,1,0.9,21.6474,1750.34,1897496,17.6148
[CSV]gluten,1,Embedder,464158,100,1,0.9,23.1825,3845.22,4234943,18.2479
[CSV]gluten,1,Embedder,1000000,100,1,0.9,24.7176,8404.01,9336051,18.6721
[CSV]gluten,1,Embedder,2154434,100,1,0.9,26.2526,19086.1,20689054,19.206
[CSV]gluten,1,Embedder,4641588,100,1,0.9,27.7877,32188.7,35285468,15.204
[CSV]gluten,1,Embedder,21544,1000,1,0.9,12.4371,1715.69,1977221,183.552
[CSV]gluten,1,Embedder,46415,1000,1,0.9,13.9721,2084.43,3267905,140.812
[CSV]gluten,1,Embedder,100000,1000,1,0.9,15.5072,4740.69,7194328,143.887
[CSV]gluten,1,Embedder,215443,1000,1,0.9,17.0423,11166.8,16394625,152.195
[CSV]gluten,1,Embedder,464158,1000,1,0.9,18.5773,25341.3,36562884,157.545
[CSV]gluten,1,Embedder,1000000,1000,1,0.9,20.1124,57216.8,81165222,162.33
[CSV]gluten,1,Embedder,2154434,1000,1,0.9,21.6474,132714,181474276,168.466
[CSV]gluten,2,Embedder,10000,10,0.6,0,19.2056,50.2057,47889,9.5778
[CSV]gluten,2,Embedder,10000,10,0.6,0,19.2056,45.0074,39060,7.812
[CSV]gluten,2,Embedder,21544,10,0.6,0,20.8558,73.5058,97589,9.05951
[CSV]gluten,2,Embedder,46415,10,0.6,0,22.4896,181.192,226731,9.76973
[CSV]gluten,2,Embedder,100000,10,0.6,0,24.112,438.459,532049,10.641
[CSV]gluten,2,Embedder,215443,10,0.6,0,25.7171,1021.52,1147039,10.6482
[CSV]gluten,2,Embedder,464158,10,0.6,0,27.3193,2319.75,2289586,9.86555
[CSV]gluten,2,Embedder,1000000,10,0.6,0,28.9054,5606.75,5004430,10.0089
[CSV]gluten,2,Embedder,2154434,10,0.6,0,30.488,13672.9,10553972,9.79744
[CSV]gluten,2,Embedder,4641588,10,0.6,0,32.0655,23257,25413115,10.9502
[CSV]gluten,2,Embedder,10000000,10,0.6,0,33.6363,51319.6,48776800,9.75536
[CSV]gluten,2,Embedder,21544346,10,0.6,0,35.2051,114637,102415430,9.50741
[CSV]gluten,2,Embedder,10000,100,0.6,0,14.0942,275.669,471844,94.3688
[CSV]gluten,2,Embedder,10000,100,0.6,0,14.0942,283.902,469558,93.9116
[CSV]gluten,2,Embedder,21544,100,0.6,0,15.8307,731.979,1049440,97.4229
[CSV]gluten,2,Embedder,46415,100,0.6,0,17.531,1878.81,2302756,99.2246
[CSV]gluten,2,Embedder,100000,100,0.6,0,19.2046,4442.94,4916794,98.3359
[CSV]gluten,2,Embedder,215443,100,0.6,0,20.8564,5655.78,10027765,93.0897
[CSV]gluten,2,Embedder,464158,100,0.6,0,22.4907,13860.7,22402708,96.5305
[CSV]gluten,2,Embedder,1000000,100,0.6,0,24.1109,32615.6,47800738,95.6015
[CSV]gluten,2,Embedder,2154434,100,0.6,0,25.7189,79333.6,105719349,98.1412
[CSV]gluten,2,Embedder,4641588,100,0.6,0,27.3174,192315,232061372,99.9922
[CSV]gluten,2,Embedder,21544,1000,0.6,0,10.4538,6555.89,9538790,885.517
[CSV]gluten,2,Embedder,46415,1000,0.6,0,12.309,18487.6,21424072,923.153
[CSV]gluten,2,Embedder,100000,1000,0.6,0,14.0941,26866.1,45781505,915.63
[CSV]gluten,2,Embedder,215443,1000,0.6,0,15.8305,71789.5,104343927,968.645
[CSV]gluten,2,Embedder,464158,1000,0.6,0,17.5312,178480,222573896,959.044
[CSV]gluten,2,Embedder,10000,10,1,0,15.683,43.3835,46977,9.3954
[CSV]gluten,2,Embedder,10000,10,1,0,15.683,45.3348,49406,9.8812
[CSV]gluten,2,Embedder,21544,10,1,0,17.2179,104.198,105739,9.8161
[CSV]gluten,2,Embedder,46415,10,1,0,18.7527,235.488,229459,9.88728
[CSV]gluten,2,Embedder,100000,10,1,0,20.2913,528.643,504979,10.0996
[CSV]gluten,2,Embedder,215443,10,1,0,21.8265,1199.25,1068704,9.92099
[CSV]gluten,2,Embedder,464158,10,1,0,23.3616,2651.71,2317179,9.98444
[CSV]gluten,2,Embedder,1000000,10,1,0,24.8968,5913,4984770,9.96954
[CSV]gluten,2,Embedder,2154434,10,1,0,26.4319,8162.04,10832038,10.0556
[CSV]gluten,2,Embedder,4641588,10,1,0,27.9671,18876.8,23134391,9.96831
[CSV]gluten,2,Embedder,10000000,10,1,0,29.5022,45112.7,49903726,9.98075
[CSV]gluten,2,Embedder,21544346,10,1,0,31.0374,102118,107574875,9.98637
[CSV]gluten,2,Embedder,10000,100,1,0,11.0622,595.728,482388,96.4776
[CSV]gluten,2,Embedder,10000,100,1,0,11.0622,610.065,494668,98.9336
[CSV]gluten,2,Embedder,21544,100,1,0,12.6063,727.365,1067744,99.1222
[CSV]gluten,2,Embedder,46415,100,1,0,14.1455,1736.11,2331089,100.446
[CSV]gluten,2,Embedder,100000,100,1,0,15.683,4059.76,5029210,100.584
[CSV]gluten,2,Embedder,215443,100,1,0,17.2191,9495.58,10842459,100.653
[CSV]gluten,2,Embedder,464158,100,1,0,18.7545,20938.1,23308542,100.434
[CSV]gluten,2,Embedder,1000000,100,1,0,20.2899,47257.4,50183759,100.368
[CSV]gluten,2,Embedder,2154434,100,1,0,21.825,109585,107983390,100.243
[CSV]gluten,2,Embedder,21544,1000,1,0,7.93843,10473,10652628,988.918
[CSV]gluten,2,Embedder,46415,1000,1,0,9.50959,25744.9,23360053,1006.57
[CSV]gluten,2,Embedder,100000,1000,1,0,11.0624,61443.9,49931380,998.628
[CSV]gluten,2,Embedder,215443,1000,1,0,12.6062,72788.3,107277867,995.882
[CSV]gluten,2,Embedder,464158,1000,1,0,14.1456,170709,232414582,1001.45
[CSV]gluten,2,Embedder,10000,10,0.6,0.5,20.9825,197.531,23995,4.799
[CSV]gluten,2,Embedder,10000,10,0.6,0.5,20.9825,200.422,29659,5.9318
[CSV]gluten,2,Embedder,21544,10,0.6,0.5,22.5176,407.704,64950,6.02952
[CSV]gluten,2,Embedder,46415,10,0.6,0.5,24.0526,782.931,127735,5.50404
[CSV]gluten,2,Embedder,100000,10,0.6,0.5,25.5877,1602.32,324033,6.48066
[CSV]gluten,2,Embedder,215443,10,0.6,0.5,27.1228,3215.2,711053,6.60085
[CSV]gluten,2,Embedder,464158,10,0.6,0.5,28.6578,6915.35,1626925,7.01022
[CSV]gluten,2,Embedder,1000000,10,0.6,0.5,30.1929,14567.2,4165942,8.33188
[CSV]gluten,2,Embedder,2154434,10,0.6,0.5,31.7279,30854,9104356,8.45174
[CSV]gluten,2,Embedder,4641588,10,0.6,0.5,33.263,64514,17428762,7.50983
[CSV]gluten,2,Embedder,10000000,10,0.6,0.5,34.7981,203329,37866586,7.57332
[CSV]gluten,2,Embedder,10000,100,0.6,0.5,16.3774,202.717,213513,42.7026
[CSV]gluten,2,Embedder,10000,100,0.6,0.5,16.3774,194.973,207251,41.4502
[CSV]gluten,2,Embedder,21544,100,0.6,0.5,17.9124,545.773,581625,53.9942
[CSV]gluten,2,Embedder,46415,100,0.6,0.5,19.4475,780.46,1067456,45.9962
[CSV]gluten,2,Embedder,100000,100,0.6,0.5,20.9825,1865.09,2651366,53.0273
[CSV]gluten,2,Embedder,215443,100,0.6,0.5,22.5176,4309.97,5915302,54.9129
[CSV]gluten,2,Embedder,464158,100,0.6,0.5,24.0527,9695.19,12863953,55.4292
[CSV]gluten,2,Embedder,1000000,100,0.6,0.5,25.5877,23520.5,30282503,60.565
[CSV]gluten,2,Embedder,2154434,100,0.6,0.5,27.1228,54119.3,66042576,61.3085
[CSV]gluten,2,Embedder,4641588,100,0.6,0.5,28.6578,135612,160870208,69.3169
[CSV]gluten,2,Embedder,21544,1000,0.6,0.5,13.3072,2669.26,3635670,337.511
[CSV]gluten,2,Embedder,46415,1000,0.6,0.5,14.8423,7003.56,9034059,389.273
[CSV]gluten,2,Embedder,100000,1000,0.6,0.5,16.3774,18140.8,21849978,437
[CSV]gluten,2,Embedder,215443,1000,0.6,0.5,17.9124,46127.4,52574309,488.058
[CSV]gluten,2,Embedder,464158,1000,0.6,0.5,19.4475,58895.5,103642662,446.584
[CSV]gluten,2,Embedder,1000000,1000,0.6,0.5,20.9825,145100,247587388,495.175
[CSV]gluten,2,Embedder,10000,10,1,0.5,16.5881,70.7969,44773,8.9546
[CSV]gluten,2,Embedder,10000,10,1,0.5,16.5881,70.8186,44501,8.9002
[CSV]gluten,2,Embedder,21544,10,1,0.5,18.1231,139.403,88529,8.21844
[CSV]gluten,2,Embedder,46415,10,1,0.5,19.6582,297.632,199569,8.59933
[CSV]gluten,2,Embedder,100000,10,1,0.5,21.1933,630.762,438839,8.77678
[CSV]gluten,2,Embedder,215443,10,1,0.5,22.7283,1324.01,909358,8.44175
[CSV]gluten,2,Embedder,464158,10,1,0.5,24.2634,2754.56,1984089,8.5492
[CSV]gluten,2,Embedder,1000000,10,1,0.5,25.7984,6058.16,4324134,8.64827
[CSV]gluten,2,Embedder,2154434,10,1,0.5,27.3335,13755.6,9420573,8.74529
[CSV]gluten,2,Embedder,4641588,10,1,0.5,28.8686,30926.9,20448554,8.81102
[CSV]gluten,2,Embedder,10000000,10,1,0.5,30.4036,69560.2,44563976,8.9128
[CSV]gluten,2,Embedder,21544346,10,1,0.5,31.9387,146549,87521505,8.12478
[CSV]gluten,2,Embedder,10000,100,1,0.5,11.9829,369.337,411665,82.333
[CSV]gluten,2,Embedder,10000,100,1,0.5,11.9829,373.895,412600,82.52
[CSV]gluten,2,Embedder,21544,100,1,0.5,13.518,871.849,904849,84.0001
[CSV]gluten,2,Embedder,46415,100,1,0.5,15.053,1984.21,1937828,83.5001
[CSV]gluten,2,Embedder,100000,100,1,0.5,16.5881,4657.62,4320122,86.4024
[CSV]gluten,2,Embedder,215443,100,1,0.5,18.1232,5653.89,8278823,76.854
[CSV]gluten,2,Embedder,464158,100,1,0.5,19.6582,12524.3,17943966,77.3184
[CSV]gluten,2,Embedder,1000000,100,1,0.5,21.1933,28780.4,39521661,79.0433
[CSV]gluten,2,Embedder,2154434,100,1,0.5,22.7283,65290,86863935,80.6374
[CSV]gluten,2,Embedder,4641588,100,1,0.5,24.2634,143858,190196497,81.9532
[CSV]gluten,2,Embedder,21544,1000,1,0.5,8.91278,6371.31,8200661,761.294
[CSV]gluten,2,Embedder,46415,1000,1,0.5,10.4478,15440.5,18696045,805.604
[CSV]gluten,2,Embedder,100000,1000,1,0.5,11.9829,36452.7,41172934,823.459
[CSV]gluten,2,Embedder,215443,1000,1,0.5,13.518,84849.2,89957148,835.09
[CSV]gluten,2,Embedder,464158,1000,1,0.5,15.053,200121,198101691,853.596
[CSV]gluten,2,Embedder,10000,10,0.6,0.9,24.5068,658.79,13073,2.6146
[CSV]gluten,2,Embedder,10000,10,0.6,0.9,24.5068,659.684,12214,2.4428
[CSV]gluten,2,Embedder,21544,10,0.6,0.9,26.0419,1272.66,25845,2.39928
[CSV]gluten,2,Embedder,46415,10,0.6,0.9,27.5769,2478.24,60186,2.59339
[CSV]gluten,2,Embedder,100000,10,0.6,0.9,29.112,4964.73,126024,2.52048
[CSV]gluten,2,Embedder,215443,10,0.6,0.9,30.6471,19485.4,272365,2.52842
[CSV]gluten,2,Embedder,464158,10,0.6,0.9,32.1821,39145,622612,2.68276
[CSV]gluten,2,Embedder,1000000,10,0.6,0.9,33.7172,79119.1,1352002,2.704
[CSV]gluten,2,Embedder,2154434,10,0.6,0.9,35.2522,160247,2841162,2.6375
[CSV]gluten,2,Embedder,10000,100,0.6,0.9,19.9017,141.804,57810,11.562
[CSV]gluten,2,Embedder,10000,100,0.6,0.9,19.9017,144.156,62975,12.595
[CSV]gluten,2,Embedder,21544,100,0.6,0.9,21.4367,303.46,146208,13.573
[CSV]gluten,2,Embedder,46415,100,0.6,0.9,22.9717,647.385,337308,14.5344
[CSV]gluten,2,Embedder,100000,100,0.6,0.9,24.5068,1308.94,733259,14.6652
[CSV]gluten,2,Embedder,215443,100,0.6,0.9,26.0419,2771.07,1716675,15.9362
[CSV]gluten,2,Embedder,464158,100,0.6,0.9,27.5769,5959.07,3867996,16.6667
[CSV]gluten,2,Embedder,1000000,100,0.6,0.9,29.112,12873.4,8033748,16.0675
[CSV]gluten,2,Embedder,21544,1000,0.6,0.9,16.8315,512.089,774079,71.8603
[CSV]gluten,2,Embedder,46415,1000,0.6,0.9,18.3666,1287.35,1974029,85.06
[CSV]gluten,2,Embedder,100000,1000,0.6,0.9,19.9017,2990.6,4607521,92.1504
[CSV]gluten,2,Embedder,215443,1000,0.6,0.9,21.4367,7369.31,11219509,104.153
[CSV]gluten,2,Embedder,464158,1000,0.6,0.9,22.9718,18109.6,27207447,117.234
[CSV]gluten,2,Embedder,1000000,1000,0.6,0.9,24.5068,41093.2,59081770,118.164
[CSV]gluten,2,Embedder,10000,10,1,0.9,20.1124,111.123,16423,3.2846
[CSV]gluten,2,Embedder,10000,10,1,0.9,20.1124,111.185,16522,3.3044
[CSV]gluten,2,Embedder,21544,10,1,0.9,21.6474,230.09,36102,3.35147
[CSV]gluten,2,Embedder,46415,10,1,0.9,23.1825,470.121,78165,3.36809
[CSV]gluten,2,Embedder,100000,10,1,0.9,24.7176,906.617,169261,3.38522
[CSV]gluten,2,Embedder,215443,10,1,0.9,26.2526,1766.14,363662,3.37595
[CSV]gluten,2,Embedder,464158,10,1,0.9,27.7877,6051.82,756557,3.25991
[CSV]gluten,2,Embedder,1000000,10,1,0.9,29.3227,12671.1,1635870,3.27174
[CSV]gluten,2,Embedder,2154434,10,1,0.9,30.8578,26486.3,3551400,3.29683
[CSV]gluten,2,Embedder,4641588,10,1,0.9,32.3928,55512.8,7673453,3.30639
[CSV]gluten,2,Embedder,10000000,10,1,0.9,33.9279,114439,16600179,3.32004
[CSV]gluten,2,Embedder,10000,100,1,0.9,15.5072,74.2181,78783,15.7566
[CSV]gluten,2,Embedder,10000,100,1,0.9,15.5072,71.4473,74920,14.984
[CSV]gluten,2,Embedder,21544,100,1,0.9,17.0422,162.171,171700,15.9395
[CSV]gluten,2,Embedder,46415,100,1,0.9,18.5773,361.455,386089,16.6364
[CSV]gluten,2,Embedder,100000,100,1,0.9,20.1124,800.381,870921,17.4184
[CSV]gluten,2,Embedder,215443,100,1,0.9,21.6474,1779.69,1931313,17.9288
[CSV]gluten,2,Embedder,464158,100,1,0.9,23.1825,3832.46,4198364,18.0902
[CSV]gluten,2,Embedder,1000000,100,1,0.9,24.7176,8543.87,9292551,18.5851
[CSV]gluten,2,Embedder,2154434,100,1,0.9,26.2526,19273.8,20678672,19.1964
[CSV]gluten,2,Embedder,4641588,100,1,0.9,27.7877,32270.6,35314958,15.2168
[CSV]gluten,2,Embedder,21544,1000,1,0.9,12.4371,1681.39,1944376,180.503
[CSV]gluten,2,Embedder,46415,1000,1,0.9,13.9721,2037.71,3198646,137.828
[CSV]gluten,2,Embedder,100000,1000,1,0.9,15.5072,4753.59,7225130,144.503
[CSV]gluten,2,Embedder,215443,1000,1,0.9,17.0423,11238.5,16486943,153.052
[CSV]gluten,2,Embedder,464158,1000,1,0.9,18.5773,25422.3,36588365,157.655
[CSV]gluten,2,Embedder,1000000,1000,1,0.9,20.1124,57277.5,81214662,162.429
[CSV]gluten,2,Embedder,2154434,1000,1,0.9,21.6474,132425,181735276,168.708
[CSV]gluten,3,Embedder,10000,10,0.6,0,19.2056,50.3262,46743,9.3486
[CSV]gluten,3,Embedder,10000,10,0.6,0,19.2056,48.5883,46584,9.3168
[CSV]gluten,3,Embedder,21544,10,0.6,0,20.8558,73.838,102594,9.52414
[CSV]gluten,3,Embedder,46415,10,0.6,0,22.4896,187.862,236674,10.1982
[CSV]gluten,3,Embedder,100000,10,0.6,0,24.112,407.026,462812,9.25624
[CSV]gluten,3,Embedder,215443,10,0.6,0,25.7171,963.408,1029444,9.55653
[CSV]gluten,3,Embedder,464158,10,0.6,0,27.3193,2372.23,2380027,10.2552
[CSV]gluten,3,Embedder,1000000,10,0.6,0,28.9054,5522.49,4652949,9.3059
[CSV]gluten,3,Embedder,2154434,10,0.6,0,30.488,13852.7,10664380,9.89994
[CSV]gluten,3,Embedder,4641588,10,0.6,0,32.0655,22592.8,23935814,10.3136
[CSV]gluten,3,Embedder,10000000,10,0.6,0,33.6363,50691.2,48201682,9.64034
[CSV]gluten,3,Embedder,21544346,10,0.6,0,35.2051,114872,102895359,9.55196
[CSV]gluten,3,Embedder,10000,100,0.6,0,14.0942,274.026,455942,91.1884
[CSV]gluten,3,Embedder,10000,100,0.6,0,14.0942,281.244,461382,92.2764
[CSV]gluten,3,Embedder,21544,100,0.6,0,15.8307,721.9,1018222,94.5249
[CSV]gluten,3,Embedder,46415,100,0.6,0,17.531,1836.53,2228887,96.0417
[CSV]gluten,3,Embedder,100000,100,0.6,0,19.2046,4386.68,4979726,99.5945
[CSV]gluten,3,Embedder,215443,100,0.6,0,20.8564,5965.98,10982381,101.952
[CSV]gluten,3,Embedder,464158,100,0.6,0,22.4907,13337.6,21565587,92.9235
[CSV]gluten,3,Embedder,1000000,100,0.6,0,24.1109,33909.5,50423262,100.847
[CSV]gluten,3,Embedder,2154434,100,0.6,0,25.7189,80255.3,106656833,99.0115
[CSV]gluten,3,Embedder,4641588,100,0.6,0,27.3174,188522,226553186,97.6188
[CSV]gluten,3,Embedder,21544,1000,0.6,0,10.4538,6650.1,9764582,906.478
[CSV]gluten,3,Embedder,46415,1000,0.6,0,12.309,18339.2,21469603,925.115
[CSV]gluten,3,Embedder,100000,1000,0.6,0,14.0941,27371.5,46917445,938.349
[CSV]gluten,3,Embedder,215443,1000,0.6,0,15.8305,72142.3,104068477,966.088
[CSV]gluten,3,Embedder,464158,1000,0.6,0,17.5312,177223,219789349,947.045
[CSV]gluten,3,Embedder,10000,10,1,0,15.683,45.7895,49743,9.9486
[CSV]gluten,3,Embedder,10000,10,1,0,15.683,43.5812,47424,9.4848
[CSV]gluten,3,Embedder,21544,10,1,0,17.2179,106.451,109067,10.125
[CSV]gluten,3,Embedder,46415,10,1,0,18.7527,238.148,232911,10.036
[CSV]gluten,3,Embedder,100000,10,1,0,20.2913,529.879,505263,10.1053
[CSV]gluten,3,Embedder,215443,10,1,0,21.8265,1205.87,1081739,10.042
[CSV]gluten,3,Embedder,464158,10,1,0,23.3616,2646.16,2304734,9.93082
[CSV]gluten,3,Embedder,1000000,10,1,0,24.8968,5934.6,5011669,10.0233
[CSV]gluten,3,Embedder,2154434,10,1,0,26.4319,8205.56,10763829,9.99226
[CSV]gluten,3,Embedder,4641588,10,1,0,27.9671,18923.7,23183041,9.98927
[CSV]gluten,3,Embedder,10000000,10,1,0,29.5022,44098.1,49915812,9.98316
[CSV]gluten,3,Embedder,21544346,10,1,0,31.0374,103311,107659701,9.99424
[CSV]gluten,3,Embedder,10000,100,1,0,11.0622,613.051,494774,98.9548
[CSV]gluten,3,Embedder,10000,100,1,0,11.0622,609.382,496830,99.366
[CSV]gluten,3,Embedder,21544,100,1,0,12.6063,746.054,1092214,101.394
[CSV]gluten,3,Embedder,46415,100,1,0,14.1455,1721.71,2282240,98.3406
[CSV]gluten,3,Embedder,100000,100,1,0,15.683,4024.73,5030498,100.61
[CSV]gluten,3,Embedder,215443,100,1,0,17.2191,9287.11,10819264,100.437
[CSV]gluten,3,Embedder,464158,100,1,0,18.7545,21039.4,23352503,100.623
[CSV]gluten,3,Embedder,1000000,100,1,0,20.2899,46583.7,49421328,98.8427
[CSV]gluten,3,Embedder,2154434,100,1,0,21.825,109279,107642585,99.9266
[CSV]gluten,3,Embedder,21544,1000,1,0,7.93843,10347.2,10581993,982.361
[CSV]gluten,3,Embedder,46415,1000,1,0,9.50959,25464.2,23139895,997.087
[CSV]gluten,3,Embedder,100000,1000,1,0,11.0624,60728.4,49558040,991.161
[CSV]gluten,3,Embedder,215443,1000,1,0,12.6062,73202,108275988,1005.15
[CSV]gluten,3,Embedder,464158,1000,1,0,14.1456,172237,233013588,1004.03
[CSV]gluten,3,Embedder,10000,10,0.6,0.5,20.9825,204.559,34412,6.8824
[CSV]gluten,3,Embedder,10000,10,0.6,0.5,20.9825,199.493,26951,5.3902
[CSV]gluten,3,Embedder,21544,10,0.6,0.5,22.5176,406.999,67331,6.25056
[CSV]gluten,3,Embedder,46415,10,0.6,0.5,24.0526,786.57,126633,5.45655
[CSV]gluten,3,Embedder,100000,10,0.6,0.5,25.5877,1642.32,376121,7.52242
[CSV]gluten,3,Embedder,215443,10,0.6,0.5,27.1228,3241.98,689296,6.39887
[CSV]gluten,3,Embedder,464158,10,0.6,0.5,28.6578,6715.6,1712978,7.38101
[CSV]gluten,3,Embedder,1000000,10,0.6,0.5,30.1929,14202.5,3661135,7.32227
[CSV]gluten,3,Embedder,2154434,10,0.6,0.5,31.7279,29966.3,7769938,7.21297
[CSV]gluten,3,Embedder,4641588,10,0.6,0.5,33.263,66033.8,18828015,8.11275
[CSV]gluten,3,Embedder,10000000,10,0.6,0.5,34.7981,200863,34164924,6.83298
[CSV]gluten,3,Embedder,10000,100,0.6,0.5,16.3774,201.094,214101,42.8202
[CSV]gluten,3,Embedder,10000,100,0.6,0.5,16.3774,196.862,208286,41.6572
[CSV]gluten,3,Embedder,21544,100,0.6,0.5,17.9124,500.622,512058,47.536
[CSV]gluten,3,Embedder,46415,100,0.6,0.5,19.4475,782.84,1083897,46.7046
[CSV]gluten,3,Embedder,100000,100,0.6,0.5,20.9825,1819.32,2495680,49.9136
[CSV]gluten,3,Embedder,215443,100,0.6,0.5,22.5176,4440.02,6112478,56.7433
[CSV]gluten,3,Embedder,464158,100,0.6,0.5,24.0527,9802.98,13287277,57.2532
[CSV]gluten,3,Embedder,1000000,100,0.6,0.5,25.5877,23035.9,29395765,58.7915
[CSV]gluten,3,Embedder,2154434,100,0.6,0.5,27.1228,57250.4,71066843,65.9726
[CSV]gluten,3,Embedder,4641588,100,0.6,0.5,28.6578,132278,154050958,66.3786
[CSV]gluten,3,Embedder,21544,1000,0.6,0.5,13.3072,2767.64,3806574,353.377
[CSV]gluten,3,Embedder,46415,1000,0.6,0.5,14.8423,6942.91,8959884,386.077
[CSV]gluten,3,Embedder,100000,1000,0.6,0.5,16.3774,18305.3,22060228,441.205
[CSV]gluten,3,Embedder,215443,1000,0.6,0.5,17.9124,44966.5,51408404,477.234
[CSV]gluten,3,Embedder,464158,1000,0.6,0.5,19.4475,60959.2,107116988,461.554
[CSV]gluten,3,Embedder,1000000,1000,0.6,0.5,20.9825,147535,252015695,504.031
[CSV]gluten,3,Embedder,10000,10,1,0.5,16.5881,70.6452,45655,9.131
[CSV]gluten,3,Embedder,10000,10,1,0.5,16.5881,70.8652,45551,9.1102
[CSV]gluten,3,Embedder,21544,10,1,0.5,18.1231,137.79,87681,8.13971
[CSV]gluten,3,Embedder,46415,10,1,0.5,19.6582,290.708,191011,8.23057
[CSV]gluten,3,Embedder,100000,10,1,0.5,21.1933,614.802,412250,8.245
[CSV]gluten,3,Embedder,215443,10,1,0.5,22.7283,1348.71,926929,8.60487
[CSV]gluten,3,Embedder,464158,10,1,0.5,24.2634,2761.25,1989456,8.57232
[CSV]gluten,3,Embedder,1000000,10,1,0.5,25.7984,6024.23,4312036,8.62407
[CSV]gluten,3,Embedder,2154434,10,1,0.5,27.3335,13666.4,9372997,8.70112
[CSV]gluten,3,Embedder,4641588,10,1,0.5,28.8686,31073.8,20498311,8.83246
[CSV]gluten,3,Embedder,10000000,10,1,0.5,30.4036,69497,44507188,8.90144
[CSV]gluten,3,Embedder,21544346,10,1,0.5,31.9387,146100,87440028,8.11721
[CSV]gluten,3,Embedder,10000,100,1,0.5,11.9829,377.261,414143,82.8286
[CSV]gluten,3,Embedder,10000,100,1,0.5,11.9829,369.069,411614,82.3228
[CSV]gluten,3,Embedder,21544,100,1,0.5,13.518,883.747,919802,85.3882
[CSV]gluten,3,Embedder,46415,100,1,0.5,15.053,1991.6,1940007,83.594
[CSV]gluten,3,Embedder,100000,100,1,0.5,16.5881,4698.7,4331522,86.6304
[CSV]gluten,3,Embedder,215443,100,1,0.5,18.1232,5624.65,8247517,76.5633
[CSV]gluten,3,Embedder,464158,100,1,0.5,19.6582,12455.1,17778586,76.6058
[CSV]gluten,3,Embedder,1000000,100,1,0.5,21.1933,28783.7,39617571,79.2351
[CSV]gluten,3,Embedder,2154434,100,1,0.5,22.7283,65095.6,86530995,80.3283
[CSV]gluten,3,Embedder,4641588,100,1,0.5,24.2634,145991,189972688,81.8568
[CSV]gluten,3,Embedder,21544,1000,1,0.5,8.91278,6457.84,8351727,775.318
[CSV]gluten,3,Embedder,46415,1000,1,0.5,10.4478,15442.7,18663650,804.208
[CSV]gluten,3,Embedder,100000,1000,1,0.5,11.9829,36001.2,40639432,812.789
[CSV]gluten,3,Embedder,215443,1000,1,0.5,13.518,85246.8,90368496,838.909
[CSV]gluten,3,Embedder,464158,1000,1,0.5,15.053,200186,198521403,855.404
[CSV]gluten,3,Embedder,10000,10,0.6,0.9,24.5068,661.022,18826,3.7652
[CSV]gluten,3,Embedder,10000,10,0.6,0.9,24.5068,657.945,12150,2.43
[CSV]gluten,3,Embedder,21544,10,0.6,0.9,26.0419,1272.58,27193,2.52442
[CSV]gluten,3,Embedder,46415,10,0.6,0.9,27.5769,2490.25,72889,3.14075
[CSV]gluten,3,Embedder,100000,10,0.6,0.9,29.112,4988.62,209719,4.19438
[CSV]gluten,3,Embedder,215443,10,0.6,0.9,30.6471,19495.8,272029,2.5253
[CSV]gluten,3,Embedder,464158,10,0.6,0.9,32.1821,39236.8,654141,2.81861
[CSV]gluten,3,Embedder,1000000,10,0.6,0.9,33.7172,79436.1,1499709,2.99942
[CSV]gluten,3,Embedder,2154434,10,0.6,0.9,35.2522,158849,2858550,2.65364
[CSV]gluten,3,Embedder,10000,100,0.6,0.9,19.9017,147.196,64490,12.898
[CSV]gluten,3,Embedder,10000,100,0.6,0.9,19.9017,146.534,63214,12.6428
[CSV]gluten,3,Embedder,21544,100,0.6,0.9,21.4367,302.174,139516,12.9517
[CSV]gluten,3,Embedder,46415,100,0.6,0.9,22.9717,650.406,339724,14.6385
[CSV]gluten,3,Embedder,100000,100,0.6,0.9,24.5068,1290.28,707413,14.1483
[CSV]gluten,3,Embedder,215443,100,0.6,0.9,26.0419,2748.18,1643053,15.2528
[CSV]gluten,3,Embedder,464158,100,0.6,0.9,27.5769,5915.42,3794849,16.3515
[CSV]gluten,3,Embedder,1000000,100,0.6,0.9,29.112,12986.7,8121876,16.2438
[CSV]gluten,3,Embedder,21544,1000,0.6,0.9,16.8315,557.95,879215,81.6204
[CSV]gluten,3,Embedder,46415,1000,0.6,0.9,18.3666,1318.6,2048940,88.2878
[CSV]gluten,3,Embedder,100000,1000,0.6,0.9,19.9017,3132.92,4827384,96.5477
[CSV]gluten,3,Embedder,215443,1000,0.6,0.9,21.4367,7529.51,11505559,106.808
[CSV]gluten,3,Embedder,464158,1000,0.6,0.9,22.9718,17201,25404582,109.465
[CSV]gluten,3,Embedder,1000000,1000,0.6,0.9,24.5068,42089.3,60623226,121.246
[CSV]gluten,3,Embedder,10000,10,1,0.9,20.1124,112.789,16321,3.2642
[CSV]gluten,3,Embedder,10000,10,1,0.9,20.1124,112.495,16142,3.2284
[CSV]gluten,3,Embedder,21544,10,1,0.9,21.6474,233.3,36085,3.34989
