[CSV]host,iter,algo,n,avgDeg,alpha,T,R,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]compute5,3,Embedder,215443,100,1,0.5,18.1232,3502.62,8247517,76.5633
[CSV]compute5,3,Embedder,464158,100,1,0.5,19.6582,7913.28,17778586,76.6058
[CSV]compute5,3,Embedder,1000000,100,1,0.5,21.1933,18462.1,39617571,79.2351
[CSV]compute5,3,Embedder,2154434,100,1,0.5,22.7283,41779.5,86530995,80.3283
[CSV]compute5,3,Embedder,4641588,100,1,0.5,24.2634,91918.9,189972688,81.8568
[CSV]compute5,3,Embedder,10000000,100,1,0.5,25.7984,203932,414623510,82.9247
[CSV]compute5,3,Embedder,21544,1000,1,0.5,8.91278,3822.33,8351727,775.318
[CSV]compute5,3,Embedder,46415,1000,1,0.5,10.4478,9124.63,18663650,804.208
[CSV]compute5,3,Embedder,100000,1000,1,0.5,11.9829,21300.4,40639432,812.789
[CSV]compute5,3,Embedder,215443,1000,1,0.5,13.518,50416.2,90368496,838.909
[CSV]compute5,3,Embedder,464158,1000,1,0.5,15.053,118336,198521403,855.404
[CSV]compute5,3,Embedder,10000,10,0.6,0.9,24.5068,394.67,18826,3.7652
[CSV]compute5,3,Embedder,10000,10,0.6,0.9,24.5068,393.91,12150,2.43
[CSV]compute5,3,Embedder,21544,10,0.6,0.9,26.0419,764.608,27193,2.52442
[CSV]compute5,3,Embedder,46415,10,0.6,0.9,27.5769,1506.44,72889,3.14075
[CSV]compute5,3,Embedder,100000,10,0.6,0.9,29.112,3097.63,209719,4.19438
[CSV]compute5,3,Embedder,215443,10,0.6,0.9,30.6471,12033.1,272029,2.5253
[CSV]compute5,3,Embedder,464158,10,0.6,0.9,32.1821,24374.4,654141,2.81861
[CSV]compute5,3,Embedder,1000000,10,0.6,0.9,33.7172,49464.3,1499709,2.99942
[CSV]compute5,3,Embedder,2154434,10,0.6,0.9,35.2522,100027,2858550,2.65364
[CSV]compute5,3,Embedder,10000,100,0.6,0.9,19.9017,86.049,64490,12.898
[CSV]compute5,3,Embedder,10000,100,0.6,0.9,19.9017,85.3317,63214,12.6428
[CSV]compute5,3,Embedder,21544,100,0.6,0.9,21.4367,178.611,139516,12.9517
[CSV]compute5,3,Embedder,46415,100,0.6,0.9,22.9717,389.348,339724,14.6385
[CSV]compute5,3,Embedder,100000,100,0.6,0.9,24.5068,845.522,707413,14.1483
[CSV]compute5,3,Embedder,215443,100,0.6,0.9,26.0419,2009.6,1643053,15.2528
[CSV]compute5,3,Embedder,464158,100,0.6,0.9,27.5769,4772.06,3794849,16.3515
[CSV]compute5,3,Embedder,1000000,100,0.6,0.9,29.112,10742.9,8121876,16.2438
[CSV]compute5,3,Embedder,21544,1000,0.6,0.9,16.8315,324.779,879215,81.6204
[CSV]compute5,3,Embedder,46415,1000,0.6,0.9,18.3666,771.96,2048940,88.2878
[CSV]compute5,3,Embedder,100000,1000,0.6,0.9,19.9017,1917.39,4827384,96.5477
[CSV]compute5,3,Embedder,215443,1000,0.6,0.9,21.4367,4776.59,11505559,106.808
[CSV]compute5,3,Embedder,464158,1000,0.6,0.9,22.9718,11261.6,25404582,109.465
[CSV]compute5,3,Embedder,1000000,1000,0.6,0.9,24.5068,27574,60623226,121.246
[CSV]compute5,3,Embedder,10000,10,1,0.9,20.1124,66.3564,16321,3.2642
[CSV]compute5,3,Embedder,10000,10,1,0.9,20.1124,66.2497,16142,3.2284
[CSV]compute5,3,Embedder,21544,10,1,0.9,21.6474,136.453,36085,3.34989
[CSV]compute5,3,Embedder,46415,10,1,0.9,23.1825,282.05,77086,3.3216
[CSV]compute5,3,Embedder,100000,10,1,0.9,24.7176,602.317,167459,3.34918
[CSV]compute5,3,Embedder,215443,10,1,0.9,26.2526,1305.88,362834,3.36826
[CSV]compute5,3,Embedder,464158,10,1,0.9,27.7877,4435.88,760067,3.27504
[CSV]compute5,3,Embedder,1000000,10,1,0.9,29.3227,9394.36,1637379,3.27476
[CSV]compute5,3,Embedder,2154434,10,1,0.9,30.8578,19651,3541881,3.28799
[CSV]compute5,3,Embedder,4641588,10,1,0.9,32.3928,40985.3,7687095,3.31227
[CSV]compute5,3,Embedder,10000000,10,1,0.9,33.9279,85511,16619261,3.32385
[CSV]compute5,3,Embedder,21544346,10,1,0.9,35.463,175977,35983708,3.34043
[CSV]compute5,3,Embedder,10000,100,1,0.9,15.5072,42.7769,76311,15.2622
[CSV]compute5,3,Embedder,10000,100,1,0.9,15.5072,43.2781,77853,15.5706
[CSV]compute5,3,Embedder,21544,100,1,0.9,17.0422,95.8322,171907,15.9587
[CSV]compute5,3,Embedder,46415,100,1,0.9,18.5773,214.576,386491,16.6537
[CSV]compute5,3,Embedder,100000,100,1,0.9,20.1124,488.297,839448,16.789
[CSV]compute5,3,Embedder,215443,100,1,0.9,21.6474,1221.95,1913584,17.7642
[CSV]compute5,3,Embedder,464158,100,1,0.9,23.1825,2824.86,4213562,18.1557
[CSV]compute5,3,Embedder,1000000,100,1,0.9,24.7176,6359.69,9297080,18.5942
[CSV]compute5,3,Embedder,2154434,100,1,0.9,26.2526,14248.2,20691082,19.2079
[CSV]compute5,3,Embedder,4641588,100,1,0.9,27.7877,25794.4,35260945,15.1935
[CSV]compute5,3,Embedder,10000000,100,1,0.9,29.3227,57367.7,78170604,15.6341
[CSV]compute5,3,Embedder,21544,1000,1,0.9,12.4371,1007.1,1998376,185.516
[CSV]compute5,3,Embedder,46415,1000,1,0.9,13.9721,1215.58,3244733,139.814
[CSV]compute5,3,Embedder,100000,1000,1,0.9,15.5072,2823.41,7218772,144.375
[CSV]compute5,3,Embedder,215443,1000,1,0.9,17.0423,6652.86,16209657,150.477
[CSV]compute5,3,Embedder,464158,1000,1,0.9,18.5773,15378.4,36279042,156.322
[CSV]compute5,3,Embedder,1000000,1000,1,0.9,20.1124,35419.2,81894595,163.789
[CSV]compute5,3,Embedder,2154434,1000,1,0.9,21.6474,80889,181679651,168.657
[CSV]compute5,3,Embedder,4641588,1000,1,0.9,23.1825,179855,403672642,173.937
[CSV]compute5,4,Embedder,10000,10,0.6,0,19.2056,32.0285,54900,10.98
[CSV]compute5,4,Embedder,10000,10,0.6,0,19.2056,30.8811,54499,10.8998
[CSV]compute5,4,Embedder,21544,10,0.6,0,20.8558,43.4226,97793,9.07844
[CSV]compute5,4,Embedder,46415,10,0.6,0,22.4896,105.155,214248,9.23184
[CSV]compute5,4,Embedder,100000,10,0.6,0,24.112,265.769,475685,9.5137
[CSV]compute5,4,Embedder,215443,10,0.6,0,25.7171,776.044,1104831,10.2564
[CSV]compute5,4,Embedder,464158,10,0.6,0,27.3193,1958.51,2158462,9.30055
[CSV]compute5,4,Embedder,1000000,10,0.6,0,28.9054,5310.8,4793244,9.58649
[CSV]compute5,4,Embedder,2154434,10,0.6,0,30.488,13380,11527534,10.7012
[CSV]compute5,4,Embedder,4641588,10,0.6,0,32.0655,20685.5,21757349,9.37496
[CSV]compute5,4,Embedder,10000000,10,0.6,0,33.6363,48399.9,49231361,9.84627
[CSV]compute5,4,Embedder,21544346,10,0.6,0,35.2051,110889,113710108,10.5559
[CSV]compute5,4,Embedder,10000,100,0.6,0,14.0942,159.06,447633,89.5266
[CSV]compute5,4,Embedder,10000,100,0.6,0,14.0942,172.677,500188,100.038
[CSV]compute5,4,Embedder,21544,100,0.6,0,15.8307,459.065,1135321,105.396
[CSV]compute5,4,Embedder,46415,100,0.6,0,17.531,1042.83,2137499,92.1038
[CSV]compute5,4,Embedder,100000,100,0.6,0,19.2046,2627.06,4917413,98.3483
[CSV]compute5,4,Embedder,215443,100,0.6,0,20.8564,3704.07,10322128,95.8224
[CSV]compute5,4,Embedder,464158,100,0.6,0,22.4907,8883.26,21603098,93.0851
[CSV]compute5,4,Embedder,1000000,100,0.6,0,24.1109,22654.3,49476113,98.9522
[CSV]compute5,4,Embedder,2154434,100,0.6,0,25.7189,53497,104788172,97.2768
[CSV]compute5,4,Embedder,4641588,100,0.6,0,27.3174,129985,236205408,101.778
[CSV]compute5,4,Embedder,21544,1000,0.6,0,10.4538,3974.12,9805432,910.27
[CSV]compute5,4,Embedder,46415,1000,0.6,0,12.309,11030.9,21948329,945.743
[CSV]compute5,4,Embedder,100000,1000,0.6,0,14.0941,16556.4,47861790,957.236
[CSV]compute5,4,Embedder,215443,1000,0.6,0,15.8305,43283.5,107208558,995.238
[CSV]compute5,4,Embedder,464158,1000,0.6,0,17.5312,105567,222142289,957.184
[CSV]compute5,4,Embedder,10000,10,1,0,15.683,26.3531,48076,9.6152
[CSV]compute5,4,Embedder,10000,10,1,0,15.683,26.976,49355,9.871
[CSV]compute5,4,Embedder,21544,10,1,0,17.2179,65.2774,114974,10.6734
[CSV]compute5,4,Embedder,46415,10,1,0,18.7527,141.713,233857,10.0768
[CSV]compute5,4,Embedder,100000,10,1,0,20.2913,324.532,500546,10.0109
[CSV]compute5,4,Embedder,215443,10,1,0,21.8265,793.061,1067460,9.90944
[CSV]compute5,4,Embedder,464158,10,1,0,23.3616,1979.84,2330058,10.0399
[CSV]compute5,4,Embedder,1000000,10,1,0,24.8968,4616.65,4994583,9.98917
[CSV]compute5,4,Embedder,2154434,10,1,0,26.4319,7007.08,10751528,9.98084
[CSV]compute5,4,Embedder,4641588,10,1,0,27.9671,16293.1,23186005,9.99055
[CSV]compute5,4,Embedder,10000000,10,1,0,29.5022,37063.1,49948364,9.98967
[CSV]compute5,4,Embedder,21544346,10,1,0,31.0374,84237.1,107846621,10.0116
[CSV]compute5,4,Embedder,46415888,10,1,0,32.5725,167196,231940799,9.99403
[CSV]compute5,4,Embedder,10000,100,1,0,11.0622,364.106,500849,100.17
[CSV]compute5,4,Embedder,10000,100,1,0,11.0622,362.655,504768,100.954
[CSV]compute5,4,Embedder,21544,100,1,0,12.6063,454.376,1128843,104.794
[CSV]compute5,4,Embedder,46415,100,1,0,14.1455,1010.71,2297989,99.0192
[CSV]compute5,4,Embedder,100000,100,1,0,15.683,2390.46,4950558,99.0112
[CSV]compute5,4,Embedder,215443,100,1,0,17.2191,5615.57,10693645,99.2712
[CSV]compute5,4,Embedder,464158,100,1,0,18.7545,12887.3,23338534,100.563
[CSV]compute5,4,Embedder,1000000,100,1,0,20.2899,28746.7,49943209,99.8864
[CSV]compute5,4,Embedder,2154434,100,1,0,21.825,67507.2,107370354,99.6738
[CSV]compute5,4,Embedder,4641588,100,1,0,23.36,150684,232718208,100.275
[CSV]compute5,4,Embedder,21544,1000,1,0,7.93843,6186.6,10713194,994.541
[CSV]compute5,4,Embedder,46415,1000,1,0,9.50959,15053.9,22920157,987.619
[CSV]compute5,4,Embedder,100000,1000,1,0,11.0624,36132.7,49958396,999.168
[CSV]compute5,4,Embedder,215443,1000,1,0,12.6062,43068.7,107261176,995.727
[CSV]compute5,4,Embedder,464158,1000,1,0,14.1456,100928,231064099,995.627
[CSV]compute5,4,Embedder,10000,10,0.6,0.5,20.9825,119.084,26519,5.3038
[CSV]compute5,4,Embedder,10000,10,0.6,0.5,20.9825,119.205,27231,5.4462
[CSV]compute5,4,Embedder,21544,10,0.6,0.5,22.5176,244.264,62308,5.78426
[CSV]compute5,4,Embedder,46415,10,0.6,0.5,24.0526,475.736,122089,5.26076
[CSV]compute5,4,Embedder,100000,10,0.6,0.5,25.5877,980.61,313144,6.26288
[CSV]compute5,4,Embedder,215443,10,0.6,0.5,27.1228,2082.16,721684,6.69954
[CSV]compute5,4,Embedder,464158,10,0.6,0.5,28.6578,4737.62,1626532,7.00853
[CSV]compute5,4,Embedder,1000000,10,0.6,0.5,30.1929,10372.8,3525038,7.05008
[CSV]compute5,4,Embedder,2154434,10,0.6,0.5,31.7279,22586.8,7992483,7.41957
[CSV]compute5,4,Embedder,4641588,10,0.6,0.5,33.263,49093.2,18258032,7.86715
[CSV]compute5,4,Embedder,10000000,10,0.6,0.5,34.7981,142738,34922071,6.98441
[CSV]compute5,4,Embedder,10000,100,0.6,0.5,16.3774,122.586,225076,45.0152
[CSV]compute5,4,Embedder,10000,100,0.6,0.5,16.3774,128.138,232760,46.552
[CSV]compute5,4,Embedder,21544,100,0.6,0.5,17.9124,300.211,539576,50.0906
[CSV]compute5,4,Embedder,46415,100,0.6,0.5,19.4475,459.603,1051130,45.2927
[CSV]compute5,4,Embedder,100000,100,0.6,0.5,20.9825,1133.11,2637161,52.7432
[CSV]compute5,4,Embedder,215443,100,0.6,0.5,22.5176,2667.01,5606104,52.0426
[CSV]compute5,4,Embedder,464158,100,0.6,0.5,24.0527,6908.74,13558068,58.4201
[CSV]compute5,4,Embedder,1000000,100,0.6,0.5,25.5877,16637.4,30037834,60.0757
[CSV]compute5,4,Embedder,2154434,100,0.6,0.5,27.1228,40344.5,69402063,64.4272
[CSV]compute5,4,Embedder,4641588,100,0.6,0.5,28.6578,86080.1,154566567,66.6007
[CSV]compute5,4,Embedder,21544,1000,0.6,0.5,13.3072,1567.22,3647026,338.565
[CSV]compute5,4,Embedder,46415,1000,0.6,0.5,14.8423,4120.25,8959542,386.062
[CSV]compute5,4,Embedder,100000,1000,0.6,0.5,16.3774,10720.3,21957701,439.154
[CSV]compute5,4,Embedder,215443,1000,0.6,0.5,17.9124,26966.7,52573271,488.048
[CSV]compute5,4,Embedder,464158,1000,0.6,0.5,19.4475,36361,107437303,462.934
[CSV]compute5,4,Embedder,1000000,1000,0.6,0.5,20.9825,88059,252835350,505.671
[CSV]compute5,4,Embedder,2154434,1000,0.6,0.5,22.5176,212281,579815198,538.253
[CSV]compute5,4,Embedder,10000,10,1,0.5,16.5881,41.0002,42942,8.5884
[CSV]compute5,4,Embedder,10000,10,1,0.5,16.5881,41.2881,43731,8.7462
[CSV]compute5,4,Embedder,21544,10,1,0.5,18.1231,82.0427,86867,8.06415
[CSV]compute5,4,Embedder,46415,10,1,0.5,19.6582,173.768,191878,8.26793
[CSV]compute5,4,Embedder,100000,10,1,0.5,21.1933,377.101,415780,8.3156
[CSV]compute5,4,Embedder,215443,10,1,0.5,22.7283,813.005,902850,8.38134
[CSV]compute5,4,Embedder,464158,10,1,0.5,24.2634,1729.18,1993122,8.58812
[CSV]compute5,4,Embedder,1000000,10,1,0.5,25.7984,3798.22,4324996,8.64999
[CSV]compute5,4,Embedder,2154434,10,1,0.5,27.3335,9374.38,9473417,8.79434
[CSV]compute5,4,Embedder,4641588,10,1,0.5,28.8686,21033.8,20512863,8.83873
[CSV]compute5,4,Embedder,10000000,10,1,0.5,30.4036,46503.2,44579446,8.91589
[CSV]compute5,4,Embedder,21544346,10,1,0.5,31.9387,98842.6,87584587,8.13063
[CSV]compute5,4,Embedder,46415888,10,1,0.5,33.4737,216503,191253679,8.24087
[CSV]compute5,4,Embedder,10000,100,1,0.5,11.9829,219.227,410304,82.0608
[CSV]compute5,4,Embedder,10000,100,1,0.5,11.9829,222.745,420175,84.035
[CSV]compute5,4,Embedder,21544,100,1,0.5,13.518,515.932,917960,85.2172
[CSV]compute5,4,Embedder,46415,100,1,0.5,15.053,1180.5,1960788,84.4894
[CSV]compute5,4,Embedder,100000,100,1,0.5,16.5881,2780.99,4286317,85.7263
[CSV]compute5,4,Embedder,215443,100,1,0.5,18.1232,3472.18,8201400,76.1352
[CSV]compute5,4,Embedder,464158,100,1,0.5,19.6582,7878.94,17939042,77.2971
[CSV]compute5,4,Embedder,1000000,100,1,0.5,21.1933,17638.9,39625519,79.251
[CSV]compute5,4,Embedder,2154434,100,1,0.5,22.7283,40097.1,86884283,80.6562
[CSV]compute5,4,Embedder,4641588,100,1,0.5,24.2634,87798.8,189452666,81.6327
[CSV]compute5,4,Embedder,10000000,100,1,0.5,25.7984,200430,414197713,82.8395
[CSV]compute5,4,Embedder,21544,1000,1,0.5,8.91278,3734.79,8141354,755.789
[CSV]compute5,4,Embedder,46415,1000,1,0.5,10.4478,9116.26,18650491,803.641
[CSV]compute5,4,Embedder,100000,1000,1,0.5,11.9829,21331.5,40794903,815.898
[CSV]compute5,4,Embedder,215443,1000,1,0.5,13.518,50318.7,90334304,838.591
[CSV]compute5,4,Embedder,464158,1000,1,0.5,15.053,117986,198257909,854.269
[CSV]compute5,4,Embedder,10000,10,0.6,0.9,24.5068,393.437,13255,2.651
[CSV]compute5,4,Embedder,10000,10,0.6,0.9,24.5068,393.649,13440,2.688
[CSV]compute5,4,Embedder,21544,10,0.6,0.9,26.0419,763.806,30604,2.84107
[CSV]compute5,4,Embedder,46415,10,0.6,0.9,27.5769,1514.47,63999,2.75769
[CSV]compute5,4,Embedder,100000,10,0.6,0.9,29.112,3031.75,139893,2.79786
[CSV]compute5,4,Embedder,215443,10,0.6,0.9,30.6471,11977.2,285159,2.64719
[CSV]compute5,4,Embedder,464158,10,0.6,0.9,32.1821,23671.8,728580,3.13936
[CSV]compute5,4,Embedder,1000000,10,0.6,0.9,33.7172,47692.3,1317496,2.63499
[CSV]compute5,4,Embedder,2154434,10,0.6,0.9,35.2522,95740.1,2797565,2.59703
[CSV]compute5,4,Embedder,4641588,10,0.6,0.9,36.7873,193492,6518821,2.80888
[CSV]compute5,4,Embedder,10000,100,0.6,0.9,19.9017,85.9179,62970,12.594
[CSV]compute5,4,Embedder,10000,100,0.6,0.9,19.9017,85.349,63074,12.6148
[CSV]compute5,4,Embedder,21544,100,0.6,0.9,21.4367,175.499,134229,12.4609
[CSV]compute5,4,Embedder,46415,100,0.6,0.9,22.9717,380.037,322190,13.883
[CSV]compute5,4,Embedder,100000,100,0.6,0.9,24.5068,804.022,758572,15.1714
[CSV]compute5,4,Embedder,215443,100,0.6,0.9,26.0419,1749.31,1659560,15.406
[CSV]compute5,4,Embedder,464158,100,0.6,0.9,27.5769,3974.82,3823791,16.4762
[CSV]compute5,4,Embedder,1000000,100,0.6,0.9,29.112,10111.6,8215335,16.4307
[CSV]compute5,4,Embedder,2154434,100,0.6,0.9,30.6471,26615.8,14866519,13.8009
[CSV]compute5,4,Embedder,21544,1000,0.6,0.9,16.8315,299.735,785280,72.9001
[CSV]compute5,4,Embedder,46415,1000,0.6,0.9,18.3666,748.452,1960509,84.4774
[CSV]compute5,4,Embedder,100000,1000,0.6,0.9,19.9017,1757.17,4440730,88.8146
[CSV]compute5,4,Embedder,215443,1000,0.6,0.9,21.4367,4680.07,11423444,106.046
[CSV]compute5,4,Embedder,464158,1000,0.6,0.9,22.9718,11250.4,25820880,111.259
[CSV]compute5,4,Embedder,1000000,1000,0.6,0.9,24.5068,26851.5,59087658,118.175
[CSV]compute5,4,Embedder,2154434,1000,0.6,0.9,26.0419,64167.2,137080747,127.255
[CSV]compute5,4,Embedder,10000,10,1,0.9,20.1124,66.4505,16400,3.28
[CSV]compute5,4,Embedder,10000,10,1,0.9,20.1124,65.856,15883,3.1766
[CSV]compute5,4,Embedder,21544,10,1,0.9,21.6474,135.813,35561,3.30124
[CSV]compute5,4,Embedder,46415,10,1,0.9,23.1825,277.227,76831,3.31061
[CSV]compute5,4,Embedder,100000,10,1,0.9,24.7176,557.112,167849,3.35698
[CSV]compute5,4,Embedder,215443,10,1,0.9,26.2526,1127.63,365941,3.3971
[CSV]compute5,4,Embedder,464158,10,1,0.9,27.7877,4094.34,755366,3.25478
[CSV]compute5,4,Embedder,1000000,10,1,0.9,29.3227,8981.09,1634589,3.26918
[CSV]compute5,4,Embedder,2154434,10,1,0.9,30.8578,19327.1,3545195,3.29107
[CSV]compute5,4,Embedder,4641588,10,1,0.9,32.3928,40747.3,7660855,3.30096
[CSV]compute5,4,Embedder,10000000,10,1,0.9,33.9279,84061.9,16606096,3.32122
[CSV]compute5,4,Embedder,21544346,10,1,0.9,35.463,152533,35959282,3.33816
[CSV]compute5,4,Embedder,10000,100,1,0.9,15.5072,46.051,86413,17.2826
[CSV]compute5,4,Embedder,10000,100,1,0.9,15.5072,42.9131,76830,15.366
[CSV]compute5,4,Embedder,21544,100,1,0.9,17.0422,98.044,178034,16.5275
[CSV]compute5,4,Embedder,46415,100,1,0.9,18.5773,214.685,390224,16.8146
[CSV]compute5,4,Embedder,100000,100,1,0.9,20.1124,466.275,848057,16.9611
[CSV]compute5,4,Embedder,215443,100,1,0.9,21.6474,1079.31,1920436,17.8278
[CSV]compute5,4,Embedder,464158,100,1,0.9,23.1825,2331.8,4191986,18.0628
[CSV]compute5,4,Embedder,1000000,100,1,0.9,24.7176,5289.75,9331399,18.6628
[CSV]compute5,4,Embedder,2154434,100,1,0.9,26.2526,12172.4,20610113,19.1327
[CSV]compute5,4,Embedder,4641588,100,1,0.9,27.7877,21318.7,35277849,15.2008
[CSV]compute5,4,Embedder,10000000,100,1,0.9,29.3227,47439.6,78137812,15.6276
[CSV]compute5,4,Embedder,21544,1000,1,0.9,12.4371,999.767,1971100,182.984
[CSV]compute5,4,Embedder,46415,1000,1,0.9,13.9721,1218.92,3278490,141.269
[CSV]compute5,4,Embedder,100000,1000,1,0.9,15.5072,2822.7,7309109,146.182
[CSV]compute5,4,Embedder,215443,1000,1,0.9,17.0423,6605.03,16478740,152.975
[CSV]compute5,4,Embedder,464158,1000,1,0.9,18.5773,15100.4,36631118,157.839
[CSV]compute5,4,Embedder,1000000,1000,1,0.9,20.1124,34212.8,81517311,163.035
[CSV]compute5,4,Embedder,2154434,1000,1,0.9,21.6474,79488.4,182774744,169.673
[CSV]compute5,4,Embedder,4641588,1000,1,0.9,23.1825,177051,405974724,174.929
